 Improper Authentication,"The NDSD process in Novell eDirectory 8.7.3 before 8.7.3.10 ftf2 and eDirectory 8.8 before 8.8.5 ftf1 does not properly handle certain LDAP search requests, which allows remote attackers to cause a denial of service (application hang) via a search request with a NULL BaseDN value. Per: http://www.novell.com/support/viewContent.do?externalId=7004721

""Resolution

This vulnerability is resolved in eDirectory 8.8.5 ftf1 and eDirectory 8.7.3.10 ftf2.

To resolve this problem, apply eDirectory 8.8.5 ftf1 or newer for eDirectory 8.8.X and eDirectory 8.7.3.10 ftf2 for eDirectory 8.7.3.X.  Patches are available at http://download.novell.com""","What vulnerability was identified in Novell eDirectory versions 8.7.3 before 8.7.3.10 ftf2 and 8.8 before 8.8.5 ftf1, and how can it be resolved?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in e-Courier CMS allow remote attackers to inject arbitrary web script or HTML via the UserGUID parameter to home/index.asp and other unspecified vectors.,"What are the potential security risks associated with the multiple cross-site scripting (XSS) vulnerabilities found in e-Courier CMS, particularly regarding the UserGUID parameter?"
 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),Directory traversal vulnerability in index.php in TFTgallery 0.13 allows remote attackers to read arbitrary files via a ..%2F (encoded dot dot slash) in the album parameter.,"What is the type of vulnerability found in TFTgallery 0.13's index.php, and how can it be exploited by remote attackers?"
 Permissions Privileges and Access Controls,"The Smartqueue_og module 5.x before 5.x-1.3 and 6.x before 6.x-1.0-rc3, a module for Drupal, does not verify group-node privileges in certain circumstances involving subqueue creation, which allows remote authenticated users to discover arbitrary organic group names by reading confirmation messages.","What are the security vulnerabilities associated with the Smartqueue_og module for Drupal versions 5.x before 5.x-1.3 and 6.x before 6.x-1.0-rc3, particularly regarding group-node privileges and subqueue creation?"
 Improper Restriction of Operations within the Bounds of a Memory Buffer,Buffer overflow in the IBM Lotus Notes Intellisync ActiveX control in lnresobject.dll in BlackBerry Desktop Manager in Research In Motion (RIM) BlackBerry Desktop Software before 5.0.1 allows remote attackers to execute arbitrary code via a crafted web page.  NOTE: some of these details are obtained from third party information.,"What vulnerability was discovered in the IBM Lotus Notes Intellisync ActiveX control related to BlackBerry Desktop Manager, and what could attackers potentially achieve by exploiting it?"
 Improper Restriction of Operations within the Bounds of a Memory Buffer,"Heap-based buffer overflow in the cdf_read_sat function in src/cdf.c in Christos Zoulas file 5.00 allows user-assisted remote attackers to execute arbitrary code via a crafted compound document file, as demonstrated by a .msi, .doc, or .mpp file.  NOTE: some of these details are obtained from third party information.","What vulnerabilities are associated with the cdf_read_sat function in Christos Zoulas's file 5.00, and what types of files can potentially exploit this buffer overflow?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in the resume blocktype in Mahara before 1.0.13, and 1.1.x before 1.1.7, allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.","What are the implications of the cross-site scripting (XSS) vulnerability found in Mahara versions prior to 1.0.13 and 1.1.7, and how can remote attackers exploit this vulnerability?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in the default URI in news/ in Twilight CMS before 4.1 allows remote attackers to inject arbitrary web script or HTML via the calendar parameter.  NOTE: some of these details are obtained from third party information.,"What type of vulnerability is present in Twilight CMS before version 4.1, and how can it be exploited by remote attackers?"
 Resource Management Errors,"Memory leak in Solaris TCP sockets in Sun OpenSolaris snv_106 through snv_126 allows local users to cause a denial of service (kernel memory consumption) via unspecified vectors involving tcp_sendmsg processing ""ancillary data.""",What vulnerabilities exist in Solaris TCP sockets between versions snv_106 and snv_126 that could lead to a memory leak and denial of service?
 Permissions Privileges and Access Controls,IOKit in Apple Mac OS X before 10.6.2 allows local users to modify the firmware of a (1) USB or (2) Bluetooth keyboard via unspecified vectors.,What vulnerability in IOKit prior to Mac OS X 10.6.2 allows local users to modify the firmware of USB or Bluetooth keyboards?
 Cryptographic Issues,"Help Viewer in Apple Mac OS X before 10.6.2 does not use an HTTPS connection to retrieve Apple Help content from a web site, which allows man-in-the-middle attackers to send a crafted help:runscript link, and thereby execute arbitrary code, via a spoofed response. Per: http://support.apple.com/kb/HT3937

    *

      Help Viewer

      CVE-ID: CVE-2009-2808

      Available for: Mac OS X v10.5.8, Mac OS X Server v10.5.8, Mac OS X v10.6 and v10.6.1, Mac OS X Server v10.6 and v10.6.1

      Impact: Using Help Viewer on an untrusted network may result in arbitrary code execution

      Description: Help Viewer does not use HTTPS for viewing remote Apple Help content. A user on the local network may send spoofed HTTP responses containing malicious help:runscript links. This update addresses the issue by using HTTPS when requesting remote Apple Help content. Credit to Brian Mastenbrook for reporting this issue.
","What security vulnerability was identified in Help Viewer for Apple Mac OS X versions prior to 10.6.2, and how can it potentially affect users on untrusted networks?"
 Permissions Privileges and Access Controls,"Adaptive Firewall in Apple Mac OS X before 10.6.2 does not properly handle invalid usernames in SSH login attempts, which makes it easier for remote attackers to obtain login access via a brute-force attack (aka dictionary attack). Per: http://support.apple.com/kb/HT3937

""This issue only affects Mac OS X Server systems. """,What vulnerability in the Adaptive Firewall of Apple Mac OS X before 10.6.2 makes it susceptible to brute-force attacks on SSH login attempts specifically for Mac OS X Server systems?
 Resource Management Errors,"AFP Client in Apple Mac OS X 10.5.8 allows remote AFP servers to execute arbitrary code or cause a denial of service (memory corruption and system crash) via unspecified vectors. Per: http://support.apple.com/kb/HT3937

""These issues do not affect Mac OS X v10.6 systems""","What vulnerabilities exist in AFP Client on Apple Mac OS X 10.5.8 that can lead to arbitrary code execution or denial of service, and how do these issues differ in Mac OS X v10.6?"
 Improper Restriction of Operations within the Bounds of a Memory Buffer,"Multiple buffer overflows in Apple Type Services (ATS) in Apple Mac OS X 10.5.8 allow remote attackers to execute arbitrary code via a crafted embedded font in a document. Per: http://support.apple.com/kb/HT3937

""These issues do not affect Mac OS X v10.6 systems""","What vulnerabilities were found in Apple Type Services (ATS) in Mac OS X 10.5.8, and which version of Mac OS X is not affected by these issues?"
 Cryptographic Issues,"Certificate Assistant in Apple Mac OS X before 10.6.2 does not properly handle a '\0' character in a domain name in the subject's Common Name (CN) field of an X.509 certificate, which might allow man-in-the-middle attackers to spoof arbitrary SSL servers via a crafted certificate issued by a legitimate Certification Authority, a related issue to CVE-2009-2408.",What vulnerability in Apple Mac OS X certificate handling prior to version 10.6.2 could allow man-in-the-middle attacks through improperly handled '\0' characters in the Common Name field of an X.509 certificate?
 Numeric Errors,Multiple integer overflows in CoreGraphics in Apple Mac OS X 10.5.8 allow remote attackers to execute arbitrary code or cause a denial of service (application crash) via a crafted PDF document that triggers a heap-based buffer overflow.,"What vulnerabilities were identified in CoreGraphics of Apple Mac OS X 10.5.8, and what potential impact do they have when exploiting crafted PDF documents?"
